event_id,sku,event_date,event_type,disposition,quantity,applied_qty,status,note,event_ts
FBA15L2G25DF-retry1769,I2-6YKQ-CIBP,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,714776,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,ZU-PFDN-JSYV,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,ZT-QPY3-P24I,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,X7-MY4W-H2I4,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,VL-48KZ-J3F2,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,US-AK96-YFSB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,7L-OT45-7LYB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,JV-D1TI-6UF6,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015314893870-retry53,RW-AZK6-O4M2,2025-11-17T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
FBA15L2YYRFD-retry53,6V-EEC1-2S9Z,2025-11-17T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015332758036-retry53,XH-0LAE-FQO5,2025-11-18T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
20014811788680-retry53,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20014813155294-retry53,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
20014813155297-retry53,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015351105598-retry53,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,PY-XV78-3OG5,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,714776,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,ZU-PFDN-JSYV,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,X7-MY4W-H2I4,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,VL-48KZ-J3F2,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,7L-OT45-7LYB,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,JV-D1TI-6UF6,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,WX-L5UA-UB1Q,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L309F94-retry209,0G-JB6S-PN34,2025-11-19T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L309F94-retry209,0G-JB6S-PN34,2025-11-19T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,L5-PF3B-WHU4,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,8R-E0Y9-0LAU,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,NN-TSZ1-X2RD,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,EE-KTDC-KCFY,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L36ZJC2-retry53,6V-EEC1-2S9Z,2025-11-19T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2Z8DHC-retry53,A2-T2AC-TW3L,2025-11-20T00:00:00+0000,Receipts,SELLABLE,116,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L309F94-retry209,0G-JB6S-PN34,2025-11-20T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L309F94-retry209,0G-JB6S-PN34,2025-11-21T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,L5-PF3B-WHU4,2025-11-22T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,8R-E0Y9-0LAU,2025-11-22T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,NN-TSZ1-X2RD,2025-11-22T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,714776,2025-11-23T00:00:00+0000,Receipts,SELLABLE,-17,0,partial,insufficient_tokens_to_remove,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,X7-MY4W-H2I4,2025-11-23T00:00:00+0000,Receipts,SELLABLE,-17,0,partial,insufficient_tokens_to_remove,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,L5-PF3B-WHU4,2025-11-23T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,8R-E0Y9-0LAU,2025-11-23T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,NN-TSZ1-X2RD,2025-11-23T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L3D36GB-retry53,A2-T2AC-TW3L,2025-11-23T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L3Y5R44-retry53,6V-EEC1-2S9Z,2025-11-24T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,8R-E0Y9-0LAU,2025-11-26T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,8R-E0Y9-0LAU,2025-11-26T00:00:00+0000,Receipts,SELLABLE,-22,0,partial,insufficient_tokens_to_remove,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,NN-TSZ1-X2RD,2025-11-26T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L34VWBX-retry729,8R-E0Y9-0LAU,2025-11-29T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,X7-MY4W-H2I4,2025-12-01T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015559367179-retry53,6V-EEC1-2S9Z,2025-12-03T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L509V4S-retry53,A2-T2AC-TW3L,2025-12-03T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015592764007-retry53,WX-L5UA-UB1Q,2025-12-05T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015663772009-retry53,0H-5V53-GPG4,2025-12-10T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20014689680385-retry53,Z9-FBUQ-EZN3,2025-12-14T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-02-10T06:20:36Z
FBA15L6K9B1T-retry53,6V-EEC1-2S9Z,2025-12-15T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L78M9QR-retry53,6V-EEC1-2S9Z,2025-12-18T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L79JTG7-retry53,A2-T2AC-TW3L,2025-12-18T00:00:00+0000,Receipts,SELLABLE,94,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015618190753-retry53,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015808456384-retry53,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
20015808750198-retry53,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
20015808750201-retry53,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015841766410-retry53,A2-T2AC-TW3L,2025-12-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L7SCQ0S-retry53,SU-5LQH-2DVN,2025-12-23T00:00:00+0000,Receipts,SELLABLE,75,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015008723695-retry53,9X-7TBD-NA16,2025-12-29T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-02-10T06:20:36Z
20015534587404-retry53,UR-Q7TM-1F3I,2026-01-01T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20016005235930-retry53,6V-EEC1-2S9Z,2026-01-05T00:00:00+0000,Adjustments,CUSTOMER_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
20016005235933-retry53,6V-EEC1-2S9Z,2026-01-05T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20016008095314-retry53,UR-Q7TM-1F3I,2026-01-05T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
20015990003448-retry53,QM-QAGK-D2UQ,2026-01-06T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20016012522690-retry53,6V-EEC1-2S9Z,2026-01-06T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
FBA15L9X1VDD-retry53,6V-EEC1-2S9Z,2026-01-14T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LB9GJMB-retry53,A2-T2AC-TW3L,2026-01-18T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,GJ-2OZK-0GCA,2026-01-18T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,3B-3H3V-Z93T,2026-01-18T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,L5-PF3B-WHU4,2026-01-18T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,8R-E0Y9-0LAU,2026-01-18T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,H4-86XG-NLX6,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,GJ-2OZK-0GCA,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,GJ-2OZK-0GCA,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,HO-LSOY-8R05,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,3B-3H3V-Z93T,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,3B-3H3V-Z93T,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,L5-PF3B-WHU4,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,L5-PF3B-WHU4,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,8R-E0Y9-0LAU,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,8R-E0Y9-0LAU,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,ZT-QPY3-P24I,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,3X-EXDD-TD2K,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,LV-425G-BY4X,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,GA-9DTN-9O1E,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LBGBK4F-retry989,DV-USYD-8WR2,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20016229889607-retry53,8M-LM6B-F2Q5,2026-01-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20016299243679-retry53,6V-EEC1-2S9Z,2026-01-26T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LCBT9DP-retry53,A2-T2AC-TW3L,2026-01-26T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LCY2JPY-retry365,LP-QMNJ-J49G,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LCY2JPY-retry365,W3-8FN7-FSP0,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LCY2JPY-retry365,C6-XGZB-J6QA,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LCY2JPY-retry365,NN-TSZ1-X2RD,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LCY2JPY-retry365,XE-YPAI-HX9F,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LCY2JPY-retry365,8U-QPFH-3EKQ,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15LCY2JPY-retry365,Z7-26PV-O9LR,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20016322385952-retry53,6V-EEC1-2S9Z,2026-01-28T00:00:00+0000,Adjustments,SELLABLE,3,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15K4CB8J0-retry54,WX-L5UA-UB1Q,2025-11-01T00:00:00+0000,Receipts,SELLABLE,80,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15KVSHTCX-retry54,XH-0LAE-FQO5,2025-11-02T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
20015131923675-retry54,RW-AZK6-O4M2,2025-11-10T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,I2-6YKQ-CIBP,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,714776,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,ZU-PFDN-JSYV,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,X7-MY4W-H2I4,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,VL-48KZ-J3F2,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,7L-OT45-7LYB,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,JV-D1TI-6UF6,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,WX-L5UA-UB1Q,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
20015105938080-retry54,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
20015185598697-retry54,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-11T06:21:51Z
20015185598700-retry54,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,714776,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,ZU-PFDN-JSYV,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,X7-MY4W-H2I4,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,VL-48KZ-J3F2,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,7L-OT45-7LYB,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,JV-D1TI-6UF6,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,I2-6YKQ-CIBP,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,714776,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,ZU-PFDN-JSYV,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,ZT-QPY3-P24I,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,X7-MY4W-H2I4,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,VL-48KZ-J3F2,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,US-AK96-YFSB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,7L-OT45-7LYB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,JV-D1TI-6UF6,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
20015314893870-retry54,RW-AZK6-O4M2,2025-11-17T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-11T06:21:51Z
FBA15L2YYRFD-retry54,6V-EEC1-2S9Z,2025-11-17T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
20015332758036-retry54,XH-0LAE-FQO5,2025-11-18T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-11T06:21:51Z
20014811788680-retry54,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
20014813155294-retry54,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-11T06:21:51Z
20014813155297-retry54,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
20015351105598-retry54,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,PY-XV78-3OG5,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,714776,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,ZU-PFDN-JSYV,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,X7-MY4W-H2I4,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,VL-48KZ-J3F2,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,7L-OT45-7LYB,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,JV-D1TI-6UF6,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2G25DF-retry1803,WX-L5UA-UB1Q,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L309F94-retry213,0G-JB6S-PN34,2025-11-19T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L309F94-retry213,0G-JB6S-PN34,2025-11-19T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L34VWBX-retry743,L5-PF3B-WHU4,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L34VWBX-retry743,8R-E0Y9-0LAU,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L34VWBX-retry743,NN-TSZ1-X2RD,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L34VWBX-retry743,EE-KTDC-KCFY,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L36ZJC2-retry54,6V-EEC1-2S9Z,2025-11-19T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L2Z8DHC-retry54,A2-T2AC-TW3L,2025-11-20T00:00:00+0000,Receipts,SELLABLE,116,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
FBA15L309F94-retry213,0G-JB6S-PN34,2025-11-20T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-11T06:21:51Z
